time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-26T04:48:32.480Z,37.8831,36.4031,10,4.2,mb,37,43,0.306,0.61,us,us7000jvy7,2023-07-11T01:44:45.040Z,"17 km SSW of Göksun, Turkey",earthquake,3.18,1.89,0.216,6,reviewed,us,us
2023-04-26T15:31:05.471Z,38.0104,36.4372,6,4.3,mwr,59,46,0.396,0.64,us,us7000jw1g,2023-07-11T01:44:34.040Z,"5 km WSW of Göksun, Turkey",earthquake,3.43,1.886,0.053,34,reviewed,us,us
2023-04-26T20:00:34.782Z,36.4294,26.3159,116.496,5.1,mww,117,35,1.474,0.77,us,us7000jw42,2024-01-18T19:52:20.744Z,"13 km SSW of Astyp?laia, Greece",earthquake,5.97,5.166,0.05,38,reviewed,us,us
2023-04-27T15:33:45.536Z,38.7636,37.134,7.476,4.2,mb,26,67,0.664,0.91,us,us7000jwav,2023-07-11T01:44:35.040Z,"Central Turkey",earthquake,3.2,2.528,0.235,6,reviewed,us,us
2023-04-28T05:15:44.377Z,36.1028,36.0439,10,4.1,mb,34,110,1.421,0.99,us,us7000jwk7,2023-07-11T01:44:48.040Z,"3 km WSW of Büyükçat, Turkey",earthquake,5.77,1.939,0.114,21,reviewed,us,us
2023-04-29T01:55:48.680Z,38.1021,36.4431,10,4.6,mb,69,50,0.305,1.07,us,us7000jwv7,2023-07-11T01:44:52.040Z,"10 km NNW of Göksun, Turkey",earthquake,6.16,1.855,0.067,65,reviewed,us,us
2023-04-30T13:01:28.103Z,38.3303,37.7144,10,4.2,mb,46,56,0.903,0.79,us,us7000jx6j,2023-07-15T22:10:38.040Z,"22 km W of Akçadağ, Turkey",earthquake,2.72,1.36,0.092,33,reviewed,us,us
2023-05-01T21:36:01.096Z,38.1582,38.5532,10,4.2,mb,50,44,0.747,0.73,us,us7000jxep,2023-07-15T22:10:48.040Z,"eastern Turkey",earthquake,2.24,1.833,0.105,25,reviewed,us,us
2023-05-03T06:20:54.241Z,37.5767,35.6059,10,4.4,mb,57,61,0.587,0.77,us,us7000jxph,2023-07-15T22:11:02.040Z,"18 km E of Aladağ, Turkey",earthquake,3.34,1.817,0.117,21,reviewed,us,us
2023-05-03T17:16:38.697Z,38.0541,36.5563,11.5,4.9,mb,113,26,0.369,0.82,us,us7000jxsv,2023-07-15T22:11:07.040Z,"K. Maras, Turkey",earthquake,4.55,3.28,0.036,244,reviewed,us,us
2023-05-03T17:22:16.031Z,38.0547,36.6366,7.793,4.2,mb,43,43,0.392,1.2,us,us6000kam9,2023-07-15T22:10:20.040Z,"12 km ENE of Göksun, Turkey",earthquake,2.99,5.134,0.199,7,reviewed,us,us
2023-05-04T01:50:01.109Z,40.4326,26.2194,10,4.2,mb,39,70,0.881,0.66,us,us6000k9dn,2023-07-15T22:09:34.040Z,"29 km NNW of Eceabat, Turkey",earthquake,3.63,1.858,0.264,4,reviewed,us,us
2023-05-05T14:52:29.643Z,37.9221,36.3313,9.387,4.8,mwr,91,29,0.342,0.47,us,us6000k9td,2023-07-15T22:09:56.040Z,"18 km SW of Göksun, Turkey",earthquake,5.66,4.352,0.062,25,reviewed,us,us
2023-05-06T12:29:27.020Z,37.8443,36.564,10,4.2,mb,29,49,0.316,0.58,us,us6000ka0l,2023-07-15T22:10:07.040Z,"Central Turkey",earthquake,3.03,1.788,0.158,11,reviewed,us,us
2023-05-07T08:36:08.971Z,36.3545,36.2183,10,4.7,mwr,129,47,1.14,0.5,us,us6000ka6g,2023-07-22T19:16:17.040Z,"0 km SSE of Serinyol, Turkey",earthquake,5.66,1.862,0.075,17,reviewed,us,us
2023-05-08T20:20:34.789Z,38.0217,38.4005,10,4.5,mb,106,24,0.669,0.94,us,us6000kagp,2023-07-22T19:16:26.040Z,"eastern Turkey",earthquake,4.55,1.867,0.073,55,reviewed,us,us
2023-05-09T15:22:07.472Z,36.4169,28.8622,25.042,4.3,mb,83,68,0.628,0.9,us,us6000kan7,2023-07-22T19:16:31.040Z,"30 km WSW of Ölüdeniz, Turkey",earthquake,3.16,4.188,0.088,37,reviewed,us,us
2023-05-09T23:14:51.146Z,39.1821,32.9989,10.106,4.1,mb,63,36,0.703,0.5,us,us6000karb,2023-07-22T19:16:33.040Z,"11 km NW of Kulu, Turkey",earthquake,3.67,3.872,0.123,18,reviewed,us,us
2023-05-12T08:33:21.858Z,37.8784,36.2491,2.866,4.5,mwr,57,54,0.307,0.78,us,us6000kbcq,2023-07-22T19:16:59.040Z,"18 km SE of Saimbeyli, Turkey",earthquake,2.86,5.154,0.071,19,reviewed,us,us
2023-05-12T08:36:25.640Z,37.8832,36.231,4.268,4.2,mb,22,85,0.316,0.75,us,us6000kcj7,2023-07-22T19:17:30.040Z,"Central Turkey",earthquake,1.61,5.069,0.2,8,reviewed,us,us
2023-05-14T12:06:08.766Z,37.9018,36.1797,7.024,4.1,mb,57,34,0.347,0.53,us,us6000kbui,2023-07-24T01:17:00.040Z,"12 km SE of Saimbeyli, Turkey",earthquake,3.86,5.058,0.109,23,reviewed,us,us
2023-05-19T08:23:37.141Z,38.3533,37.7687,10,4,mb,20,47,0.861,0.75,us,us6000kd3i,2023-07-24T01:15:57.040Z,"Central Turkey",earthquake,2.57,1.961,0.212,6,reviewed,us,us
2023-05-21T12:46:13.460Z,37.9246,36.2523,5.539,4.9,mwr,80,51,0.352,0.38,us,us6000kdm0,2023-07-29T22:00:25.040Z,"15 km ESE of Saimbeyli, Turkey",earthquake,5.06,4.523,0.053,34,reviewed,us,us
2023-05-21T20:16:21.945Z,37.9176,36.2543,10,4.1,mb,38,37,0.345,0.68,us,us6000kdr0,2023-07-29T22:00:26.040Z,"16 km ESE of Saimbeyli, Turkey",earthquake,2.64,1.931,0.184,8,reviewed,us,us
2023-05-22T04:51:19.153Z,36.4601,31.1573,74.002,4.1,mb,31,98,1.045,0.49,us,us6000kdtf,2023-07-29T22:00:27.040Z,"39 km SSW of Side, Turkey",earthquake,5.51,8.876,0.198,7,reviewed,us,us
2023-05-22T16:06:58.948Z,37.9346,36.2708,5.385,4.4,mwr,108,52,0.359,0.77,us,us6000kdwz,2023-07-29T22:00:28.040Z,"16 km ESE of Saimbeyli, Turkey",earthquake,3.23,4.156,0.052,36,reviewed,us,us
2023-05-22T16:42:58.241Z,37.8904,36.2608,10,4.3,mwr,48,72,0.317,0.56,us,us6000kdx8,2023-07-29T22:00:28.040Z,"18 km SE of Saimbeyli, Turkey",earthquake,2.28,1.87,0.069,20,reviewed,us,us
2023-05-23T01:12:47.168Z,37.9429,36.3225,10,4,mb,40,39,0.363,0.58,us,us7000k34v,2023-07-29T22:00:30.040Z,"17 km WSW of Göksun, Turkey",earthquake,1.62,1.878,0.173,9,reviewed,us,us
2023-05-25T15:02:06.431Z,38.0916,38.5909,10,4,mb,33,66,0.675,1.05,us,us7000k3x7,2023-07-29T22:00:37.040Z,"6 km NNW of Sincik, Turkey",earthquake,2.66,1.952,0.13,17,reviewed,us,us
2023-06-03T15:07:28.924Z,39.4591,37.0948,10,4.1,mb,40,39,0.985,1.03,us,us7000k63z,2023-08-05T22:07:54.040Z,"Central Turkey",earthquake,2.61,1.935,0.262,4,reviewed,us,us
2023-06-05T16:40:47.905Z,37.9672,36.5784,10.496,4.5,mwr,92,26,0.428,0.54,us,us7000k6ge,2023-08-12T17:15:03.040Z,"Central Turkey",earthquake,3.77,4.322,0.071,19,reviewed,us,us
2023-06-08T03:38:42.693Z,37.7829,36.3231,10,4.3,mb,69,44,0.203,0.7,us,us7000k71u,2023-08-12T17:15:08.040Z,"22 km N of Andırın, Turkey",earthquake,2.56,1.891,0.104,26,reviewed,us,us
2023-06-11T04:42:01.972Z,37.7894,27.186,10,4,mb,47,109,0.564,0.95,us,us7000k7rj,2023-09-04T07:14:28.849Z,"10 km SW of Kuşadası, Turkey",earthquake,3.36,1.906,0.197,7,reviewed,us,us
2023-06-11T07:41:05.327Z,40.1178,40.985,10,4.3,mb,52,42,0.387,0.77,us,us7000k7sb,2023-08-21T04:18:39.040Z,"21 km NNW of Ilıca, Turkey",earthquake,5.49,1.917,0.099,29,reviewed,us,us
2023-06-16T09:54:55.096Z,38.667,42.996,16.035,4.3,mb,30,89,0.358,0.54,us,us7000k8w6,2023-08-21T04:19:06.040Z,"27 km ESE of Adilcevaz, Turkey",earthquake,5.88,5.164,0.129,17,reviewed,us,us
2023-06-17T12:30:44.731Z,38.4669,44.9405,10,4.5,mb,101,57,1.487,0.76,us,us7000k970,2023-08-21T04:19:19.040Z,"9 km S of Khowy, Iran",earthquake,6.54,1.879,0.064,71,reviewed,us,us
2023-06-17T22:02:56.115Z,37.6295,37.4085,10,4.3,mb,69,76,0.422,0.62,us,us7000k999,2023-08-21T04:19:22.040Z,"16 km SE of Çağlayancerit, Turkey",earthquake,2.88,1.858,0.087,37,reviewed,us,us
2023-06-18T15:36:29.912Z,38.19,38.5957,10,4.4,mwr,55,61,0.769,1.17,us,us7000k9dr,2023-08-26T20:54:22.040Z,"17 km N of Sincik, Turkey",earthquake,1.61,1.884,0.049,40,reviewed,us,us
2023-06-18T20:59:23.441Z,37.841,36.2621,10,4.2,mb,45,39,0.269,0.75,us,us7000k9fc,2023-08-26T20:54:22.040Z,"22 km SE of Saimbeyli, Turkey",earthquake,2.75,1.436,0.132,16,reviewed,us,us
2023-06-19T00:30:18.898Z,38.1399,38.0173,10,4.1,mb,72,43,0.945,0.75,us,us7000k9gw,2023-08-26T20:54:23.040Z,"14 km ENE of Doğanşehir, Turkey",earthquake,4.68,1.878,0.089,35,reviewed,us,us
2023-06-19T10:15:39.956Z,38.8398,44.4737,10,4.2,mb,36,101,0.954,0.8,us,us7000k9jk,2023-08-26T20:54:23.040Z,"46 km ENE of Özalp, Turkey",earthquake,5.18,1.91,0.118,20,reviewed,us,us
2023-06-19T18:31:31.446Z,37.9955,36.5699,10,4.4,mb,98,25,0.428,0.84,us,us7000k9nd,2023-08-26T20:54:23.040Z,"Central Turkey",earthquake,3.32,1.792,0.068,62,reviewed,us,us
2023-06-22T05:21:04.184Z,38.1122,38.3939,10,4,mb,43,72,0.751,0.46,us,us7000ka9f,2023-08-26T20:54:26.040Z,"16 km NE of Çelikhan, Turkey",earthquake,1.62,1.926,0.119,20,reviewed,us,us
2023-06-26T06:41:30.222Z,37.1215,43.492,10,4.3,mb,72,62,0.565,0.49,us,us7000kb3b,2023-09-08T14:18:41.040Z,"17 km SW of Çukurca, Turkey",earthquake,6.55,1.884,0.078,47,reviewed,us,us
2023-06-27T12:40:08.287Z,38.5003,39.1965,9.959,4.2,mb,24,62,0.896,0.64,us,us6000kndx,2023-09-08T14:18:23.040Z,"11 km WNW of Sivrice, Turkey",earthquake,2.25,4.802,0.264,4,reviewed,us,us
2023-06-29T05:28:08.743Z,37.9845,36.298,10,4.3,mb,42,52,0.406,0.67,us,us6000knth,2023-09-08T14:18:27.040Z,"17 km WSW of Göksun, Turkey",earthquake,4.67,1.883,0.116,21,reviewed,us,us
2023-06-29T13:34:44.559Z,38.0788,37.2715,10,4.2,mb,26,66,0.641,0.67,us,us6000knvh,2023-09-08T14:18:27.040Z,"7 km ENE of Ekinözü, Turkey",earthquake,3.91,1.707,0.166,10,reviewed,us,us
2023-06-30T07:49:46.362Z,36.5258,25.6829,11.1,4.3,mb,63,111,1.992,0.88,us,us6000kp1h,2023-09-08T14:18:29.040Z,"25 km ENE of Mesariá, Greece",earthquake,6.59,4.746,0.116,21,reviewed,us,us
2023-07-01T01:00:07.846Z,38.0471,36.572,0.876,4.3,mb,37,42,0.379,1.13,us,us6000kpbs,2023-09-08T14:18:31.040Z,"Central Turkey",earthquake,4.78,5.548,0.217,7,reviewed,us,us
2023-07-09T02:27:36.163Z,38,36.3643,5.736,3.5,ml,9,93,0.409,0.44,us,us6000kr1s,2023-09-16T19:16:05.040Z,"Central Turkey",earthquake,2.46,8.991,0.081,20,reviewed,us,us
2023-07-11T09:52:18.835Z,39.3804,26.2468,10,3.4,ml,24,84,0.597,0.5,us,us7000ketw,2023-09-16T19:16:09.040Z,"Aegean, Greece",earthquake,1.53,1.964,0.073,25,reviewed,us,us
2023-07-18T00:27:22.514Z,39.7703,41.9078,10,4.1,mb,34,55,1.113,0.8,us,us7000kghp,2023-09-28T21:33:42.040Z,"eastern Turkey",earthquake,3.93,1.976,0.26,4,reviewed,us,us
2023-07-22T02:43:34.931Z,38.3473,38.0806,10,3.5,ml,17,50,0.771,0.74,us,us7000khja,2023-09-28T21:34:07.040Z,"9 km E of Akçadağ, Turkey",earthquake,3.41,1.986,0.091,16,reviewed,us,us
2023-07-22T10:37:12.275Z,37.8683,36.2978,10,4.2,mb,32,50,0.29,0.42,us,us7000khlb,2023-09-28T21:34:09.040Z,"22 km SE of Saimbeyli, Turkey",earthquake,3.36,1.836,0.153,12,reviewed,us,us
2023-07-23T10:48:38.954Z,38.1644,37.162,10,4.1,mb,44,59,0.634,0.75,us,us7000khse,2023-09-30T21:36:38.040Z,"5 km SW of Elbistan, Turkey",earthquake,1.71,1.919,0.131,16,reviewed,us,us
2023-07-25T05:44:51.283Z,37.5794,35.9482,13.116,5.5,mww,113,56,0.315,0.41,us,us7000ki5u,2023-09-30T21:36:40.040Z,"18 km NE of Kozan, Turkey",earthquake,3.74,3.551,0.045,48,reviewed,us,us
2023-07-25T07:57:56.125Z,37.6148,36.0103,10,4.4,mb,68,51,0.268,1.26,us,us7000ki64,2023-09-30T21:36:40.040Z,"23 km SSE of Feke, Turkey",earthquake,4.75,1.826,0.12,20,reviewed,us,us
2023-08-01T15:06:52.523Z,38.0881,32.6486,12.017,4.8,mwr,140,40,1.708,0.64,us,us6000kx2n,2023-10-07T21:38:55.040Z,"28 km NNE of Konya, Turkey",earthquake,3.57,3.916,0.063,24,reviewed,us,us
2023-08-01T18:37:05.398Z,40.4059,42.2324,10,4.1,mb,51,54,1.24,0.68,us,us6000kx47,2023-10-07T21:38:55.040Z,"eastern Turkey",earthquake,3.39,1.869,0.107,27,reviewed,us,us
2023-08-03T04:56:18.057Z,38.1855,38.6542,4.946,4.2,mwr,25,59,0.755,1.05,us,us6000kxg6,2023-10-07T21:38:57.040Z,"16 km NNE of Sincik, Turkey",earthquake,4.74,4.618,0.055,32,reviewed,us,us
2023-08-04T06:18:33.592Z,36.3607,31.0965,80.257,4.1,mb,30,122,1.032,0.53,us,us6000kxrb,2023-10-07T21:38:57.040Z,"52 km SSW of Side, Turkey",earthquake,6.6,10.442,0.261,4,reviewed,us,us
2023-08-07T08:09:24.221Z,36.0569,36.018,10,4.3,mb,33,104,1.469,0.36,us,us6000kye4,2023-10-17T22:01:26.040Z,"8 km SW of Büyükçat, Turkey",earthquake,4.93,1.694,0.218,6,reviewed,us,us
2023-08-09T17:01:46.862Z,38.1363,38.4248,10,4.2,mb,72,42,0.762,0.81,us,us6000kywd,2023-10-17T22:01:29.040Z,"19 km NW of Sincik, Turkey",earthquake,3.93,1.902,0.102,27,reviewed,us,us
2023-08-10T12:25:54.259Z,38.5196,40.3602,10,4.3,mb,43,43,1.249,0.79,us,us6000kz1u,2023-10-17T22:01:29.040Z,"eastern Turkey",earthquake,2.51,1.942,0.168,10,reviewed,us,us
2023-08-10T17:48:01.234Z,38.2665,38.2011,10,5.2,mww,114,30,0.832,0.87,us,us6000kz45,2023-10-17T22:01:29.040Z,"5 km SW of Yeşilyurt, Turkey",earthquake,4.83,1.716,0.04,60,reviewed,us,us
2023-08-11T01:55:29.268Z,39.3387,40.9565,10,4.2,mb,42,37,0.765,1.15,us,us6000kz6i,2023-10-17T22:01:29.040Z,"6 km NW of Karlıova, Turkey",earthquake,4.91,1.958,0.166,10,reviewed,us,us
2023-08-11T16:24:02.322Z,36.8127,36.8093,10,3.3,ml,11,240,0.481,0.64,us,us6000kzia,2023-10-17T22:01:30.040Z,"Turkey-Syria border region",earthquake,2.45,1.996,0.091,16,reviewed,us,us
2023-08-12T09:42:49.454Z,37.8939,36.2631,3.78,3.3,ml,16,84,0.32,0.32,us,us6000kzja,2023-10-17T22:01:31.040Z,"18 km SE of Saimbeyli, Turkey",earthquake,3.52,8.339,0.074,24,reviewed,us,us
2023-08-12T13:39:16.290Z,38.2878,38.2075,10,4.7,mwr,55,42,0.81,0.86,us,us6000kzjz,2023-10-17T22:01:31.040Z,"3 km WSW of Yeşilyurt, Turkey",earthquake,3.88,1.552,0.059,28,reviewed,us,us
2023-08-16T14:36:59.603Z,37.6374,35.4222,10,4.7,mb,102,72,0.735,0.5,us,us7000knrn,2023-10-27T21:39:02.040Z,"10 km NNE of Aladağ, Turkey",earthquake,5.1,1.833,0.051,116,reviewed,us,us
2023-08-20T07:05:54.368Z,37.9856,36.4304,10.013,4.4,mb,45,44,0.41,0.41,us,us7000kpkp,2023-10-28T19:15:32.040Z,"7 km SW of Göksun, Turkey",earthquake,2.96,5.009,0.114,22,reviewed,us,us
2023-08-21T15:45:57.264Z,36.7359,28.1337,73.187,4.3,mb,79,52,0.521,0.68,us,us7000kpx5,2023-10-28T19:15:33.040Z,"10 km SW of İçmeler, Turkey",earthquake,4.44,5.603,0.089,36,reviewed,us,us
2023-08-22T10:17:34.796Z,38.4319,36.6586,14,4.7,mwr,119,37,0.19,0.53,us,us7000kq2s,2023-10-28T19:15:34.040Z,"15 km ESE of Sariz, Turkey",earthquake,4.12,1.827,0.061,26,reviewed,us,us
2023-08-23T08:19:30.441Z,39.253,40.3487,10,4.3,mb,33,44,0.772,0.81,us,us7000kqaa,2023-10-28T19:15:35.040Z,"24 km E of Yayladere, Turkey",earthquake,4.39,1.794,0.189,8,reviewed,us,us
2023-08-24T05:35:24.510Z,38.2125,38.1815,10,4.8,mwr,117,45,0.887,0.49,us,us7000kqky,2023-10-28T19:15:36.040Z,"Malatya, Turkey",earthquake,3.89,1.788,0.055,32,reviewed,us,us
2023-08-27T03:09:43.189Z,36.3227,27.8094,67.601,4.4,mb,63,46,0.275,0.78,us,us7000kr9m,2024-08-09T01:20:42.839Z,"11 km NNW of Émponas, Greece",earthquake,5.94,4.475,0.091,36,reviewed,us,us
2023-08-29T04:58:15.359Z,38.967,32.9223,7.802,4.8,mwr,101,37,0.939,0.85,us,us7000krs4,2023-11-04T21:35:44.040Z,"19 km SW of Kulu, Turkey",earthquake,4.28,1.867,0.045,48,reviewed,us,us
2023-09-04T05:26:08.479Z,37.9532,27.0764,12.09,4.4,mwr,56,37,0.7,0.52,us,us7000kt4d,2023-11-17T19:47:49.040Z,"8 km SSW of Özdere, Turkey",earthquake,4.46,4.493,0.078,16,reviewed,us,us
2023-09-23T08:22:21.869Z,37.8997,36.359,6.835,4.5,mwr,123,45,0.319,0.7,us,us7000kxls,2023-12-02T23:01:11.040Z,"18 km SW of Göksun, Turkey",earthquake,5.93,4.23,0.052,36,reviewed,us,us
2023-09-24T04:00:07.838Z,41.8375,45.0028,10,4,mb,35,79,0.267,1.11,us,us7000kxrj,2023-12-09T22:00:44.040Z,"5 km NNW of Mart’q’opi, Georgia",earthquake,3.95,1.934,0.231,6,reviewed,us,us
2023-09-26T01:18:54.098Z,40.5347,36.6845,10,4.3,mb,31,53,1.8,0.85,us,us7000ky38,2023-12-09T22:00:45.040Z,"17 km SSE of Erbaa, Turkey",earthquake,4.69,1.934,0.377,2,reviewed,us,us
2023-09-30T09:38:52.790Z,36.9464,27.0389,8.956,4.1,mb,51,53,0.978,0.43,us,us6000lbw5,2023-12-09T22:00:42.040Z,"4 km E of Kálymnos, Greece",earthquake,3.71,2.714,0.124,18,reviewed,us,us
2023-10-04T07:58:15.207Z,36.0004,35.9839,10,4.1,mb,48,78,1.53,0.94,us,us6000lcqq,2023-12-14T21:26:52.040Z,"12 km NNW of Yayladağı, Turkey",earthquake,4.65,1.806,0.158,11,reviewed,us,us
2023-10-05T15:23:19.711Z,37.8482,36.6379,7.098,4.4,mb,102,31,0.354,0.78,us,us6000ld4w,2023-12-14T21:26:53.040Z,"22 km SSE of Göksun, Turkey",earthquake,5.43,1.317,0.067,74,reviewed,us,us
2023-10-07T22:01:48.704Z,37.9536,38.1279,10,4.3,mb,81,39,0.751,0.58,us,us6000ldwl,2023-12-14T21:26:56.040Z,"12 km SW of Çelikhan, Turkey",earthquake,2.98,1.867,0.081,43,reviewed,us,us
2023-10-09T06:28:54.308Z,38.2782,38.1622,10,4.3,mb,42,43,0.825,0.25,us,us6000le6p,2023-12-16T22:13:06.040Z,"7 km WSW of Yeşilyurt, Turkey",earthquake,2.95,0.964,0.133,17,reviewed,us,us
2023-10-12T11:04:04.453Z,38.8669,43.4631,10,4.5,mwr,104,41,0.638,0.6,us,us6000lf1y,2023-12-16T22:13:07.040Z,"19 km SSE of Erciş, Turkey",earthquake,3.99,1.844,0.052,36,reviewed,us,us
2023-10-14T14:07:11.266Z,40.9045,31.7104,10,4.6,mb,65,35,0.583,1,us,us6000lfk2,2023-12-16T22:13:09.040Z,"20 km NNE of Bolu, Turkey",earthquake,4.29,1.811,0.087,40,reviewed,us,us
2023-10-14T22:31:55.528Z,37.4969,37.232,10,4.1,mb,61,33,0.264,0.53,us,us6000lfm8,2023-12-16T22:13:09.040Z,"6 km W of Pazarcık, Turkey",earthquake,2.25,1.894,0.107,24,reviewed,us,us
2023-10-16T11:51:01.297Z,37.843,36.3173,6.207,4.4,mb,34,42,0.264,0.52,us,us6000lfw6,2023-12-26T21:24:23.040Z,"25 km SW of Göksun, Turkey",earthquake,2.12,5.043,0.22,6,reviewed,us,us
2023-10-18T12:55:25.008Z,38.2054,27.6496,11.712,4.2,mwr,31,37,0.573,0.55,us,us6000lgcm,2023-12-26T21:24:32.040Z,"1 km S of Bayındır, Turkey",earthquake,2.87,4.674,0.071,19,reviewed,us,us
2023-10-23T06:05:15.876Z,38.5075,45.0961,10,4.3,mb,68,52,1.105,0.49,us,us6000lhfe,2024-01-04T04:21:55.040Z,"13 km ESE of Khowy, Iran",earthquake,5.04,1.891,0.091,34,reviewed,us,us
2023-10-24T00:39:33.435Z,38.1561,38.6903,9.359,4.3,mb,76,38,0.976,0.84,us,us7000l5w1,2024-01-04T04:22:02.040Z,"14 km NNE of Sincik, Turkey",earthquake,4.37,4.753,0.08,44,reviewed,us,us
2023-10-30T16:25:48.953Z,38.0188,36.3493,10,4.4,mb,27,60,0.392,0.9,us,us7000l7jx,2024-01-10T06:01:18.040Z,"12 km W of Göksun, Turkey",earthquake,2.51,1.87,0.241,5,reviewed,us,us
2023-11-07T20:05:47.791Z,40.4965,27.5314,11.827,4.1,mb,20,88,0.58,0.5,us,us7000l9f2,2024-01-13T23:10:28.040Z,"10 km SSW of Marmara, Turkey",earthquake,3.06,4.207,0.212,7,reviewed,us,us
2023-11-08T12:39:41.852Z,37.0154,30.2291,102.216,4.4,mb,75,44,0.37,0.88,us,us7000l9kq,2024-01-13T23:10:37.040Z,"6 km SSE of Korkuteli, Turkey",earthquake,5.69,5.03,0.092,34,reviewed,us,us
2023-11-09T02:32:14.592Z,36.5969,36.4173,10,4.6,mwr,111,51,0.856,0.97,us,us7000l9r5,2024-01-13T23:10:46.040Z,"12 km NNE of Kırıkhan, Turkey",earthquake,4.36,1.803,0.047,43,reviewed,us,us
2023-11-11T01:55:53.074Z,36.9197,27.047,10,4.2,mb,35,98,0.994,1.04,us,us7000la9x,2024-01-13T23:11:30.040Z,"6 km ESE of Kálymnos, Greece",earthquake,4.72,1.856,0.186,8,reviewed,us,us
2023-11-11T09:05:32.446Z,36.2482,31.915,100.268,4.2,mb,50,109,1.692,0.51,us,us7000labs,2024-01-13T23:11:34.040Z,"31 km SSW of Mahmutlar, Turkey",earthquake,6.12,9.085,0.121,19,reviewed,us,us
2023-11-13T05:28:28.276Z,37.6939,29.9412,10,4.3,mwr,119,39,0.474,0.38,us,us7000lakz,2024-01-26T16:37:58.040Z,"23 km SSW of Başmakçı, Turkey",earthquake,4.11,1.801,0.089,12,reviewed,us,us
2023-11-13T14:58:06.621Z,39.4045,44.7473,15.041,4.3,mwr,76,58,0.406,0.79,us,us7000lan8,2024-01-26T16:37:59.040Z,"25 km SW of Sharur City, Azerbaijan",earthquake,4.69,3.966,0.059,28,reviewed,us,us
2023-11-17T13:19:30.517Z,36.3438,27.6584,9.996,4.2,mb,49,75,0.396,0.74,us,us6000lp37,2024-01-26T16:37:48.040Z,"22 km NW of Émponas, Greece",earthquake,4.19,4.462,0.115,21,reviewed,us,us
2023-11-20T00:55:05.194Z,37.9535,36.6096,2.323,4.1,mb,23,35,0.428,0.68,us,us6000lpiy,2024-02-01T15:13:41.040Z,"12 km SE of Göksun, Turkey",earthquake,1.61,8.783,0.261,4,reviewed,us,us
2023-11-20T07:36:05.347Z,38.1772,38.749,10,4.5,mb,82,29,0.97,0.74,us,us6000lpk6,2024-02-01T15:13:41.040Z,"19 km NE of Sincik, Turkey",earthquake,4.06,1.714,0.09,38,reviewed,us,us
2023-11-23T14:46:09.122Z,38.0841,38.552,10,5.3,mww,63,43,0.677,0.66,us,us6000lq9s,2024-02-01T15:13:43.040Z,"7 km NW of Sincik, Turkey",earthquake,4.5,1.832,0.052,36,reviewed,us,us
2023-11-23T14:49:57.542Z,38.1529,38.5763,10,4.7,mb,21,71,0.737,1.08,us,us7000ledq,2024-02-01T15:13:45.040Z,"13 km NNW of Sincik, Turkey",earthquake,2.85,1.889,0.174,10,reviewed,us,us
2023-12-01T00:18:50.121Z,38.3501,37.6095,10,4.5,mwr,35,47,0.934,0.39,us,us7000leyu,2024-02-06T21:53:55.040Z,"23 km SSE of Darende, Turkey",earthquake,1.58,1.803,0.061,26,reviewed,us,us
2023-12-04T07:42:20.496Z,40.4371,28.848,10.117,5.1,mww,104,32,1.306,0.63,us,us7000lg2l,2024-02-10T23:47:29.040Z,"7 km NNW of Mudanya, Turkey",earthquake,4.14,3.646,0.071,19,reviewed,us,us
2023-12-13T00:36:10.009Z,37.1005,36.7291,9.113,4.1,mb,31,112,0.391,0.66,us,us7000lijg,2024-02-17T22:43:07.040Z,"7 km S of Nurdağı, Turkey",earthquake,4.54,5.748,0.213,6,reviewed,us,us
2023-12-13T02:43:18.518Z,36.209,25.6913,10,4.2,mb,31,88,1.127,0.56,us,us7000lk28,2024-02-17T22:43:13.040Z,"27 km SE of Emporeío, Greece",earthquake,3.59,1.828,0.236,5,reviewed,us,us
2023-12-14T22:32:58.929Z,36.1922,36.0589,10,4.6,mb,33,56,1.346,0.62,us,us7000lj55,2024-02-17T22:43:10.040Z,"2 km SSW of Toygarlı, Turkey",earthquake,5.59,1.934,0.243,5,reviewed,us,us
2023-12-17T20:53:53.586Z,40.73,29.0587,12.447,4.2,mb,37,38,1.363,1.08,us,us7000ljqy,2024-02-27T22:57:00.040Z,"10 km NNW of Çınarcık, Turkey",earthquake,4.4,5.101,0.186,8,reviewed,us,us
2023-12-17T22:15:51.820Z,39.9108,39.2903,10,4.2,mb,53,52,0.934,0.91,us,us7000ljrc,2024-02-27T22:57:00.040Z,"25 km NW of Erzincan, Turkey",earthquake,3.19,1.94,0.11,23,reviewed,us,us
2023-12-21T18:24:33.559Z,36.3343,36.1845,10,4.2,mb,57,75,1.173,0.77,us,us7000lkpq,2024-02-27T22:57:03.040Z,"1 km NNW of Anayazı, Turkey",earthquake,2.02,1.887,0.128,17,reviewed,us,us
2023-12-22T05:12:46.894Z,36.346,27.5437,90.271,4.2,mb,29,139,0.485,0.9,us,us6000m1mr,2024-02-27T22:56:57.040Z,"31 km WNW of Émponas, Greece",earthquake,5.9,4.851,0.146,13,reviewed,us,us
